qid,question_text,target,length
022d9c254d8755a6321e,Why do so many Swedes lack basic critical thinking skills? Is it because the Swedish government wants everybody to think alike?,1,21
022ee863a1f4a3ea5591,Why don't Turkish Georgians rise up against Turkey and join Georgia?,1,11
022f3434cda24c6b724f,"Why do you all care so much about professionalism when we are all going to die? So many people with degrees still have to share the sidewalks with imbeciles, so why is that so important to you?",1,37
02352cff142c525450d7,Wasn't the World Trade Center built for airplane impacts?,1,9
023670dfc834bcdc379b,"If the US entered into a war against Muslims, who would Obama root for?",1,14
0237bbe243155a74e842,Does Mark Hamill realize he's white?,1,6
0239e416940b9d9647ac,What is it like to have sex with Donald Trump?,1,10
023a549615b45b7e9df4,Can I tell someone not to touch my bare chest?,1,10
023ab4825332d5f38a8c,"If 35 countries including the USA and EU all designate HAMAS as a terrorist organisation, why does anyone support establishing a terrorist run state of Palestine?",1,26
023b454caca99985ab1d,Should gay men be referred to as shemen and regular men as hemen?,1,13
023dd124e7f79ab80849,Why are men with high and low IQ more common than women?,1,12
023e1c43ba3761252818,"How the fuck do you make this stupid ""Quora"" thing go away?",1,12
023f81edd0197c50aa5b,The Earth should be flat because our shoes are. Why are they saying that the Earth is round?,1,18
024206fc5d44fd0831e8,"How tone deaf can Trump be, even on Memorial Day for veterans? Is everything always about him?",1,17
02424280a690b5d6da84,Do you find the Kashmiri Muslims more conservative and communal than the Pakistani Muslims?,1,14
02447282b279bb2eb866,Why are all American citizens now moving to New Zealand?,1,10
0244bbcb339c1d673f0e,Why do some people dislike the black race?,1,8
0247ded8c306bb35bc46,"Should we stop all refugees from coming into the USA after the mass sexual assaults in Cologne, Germany by men of Arab and North African descent?",1,26
02480e6eec4f71309ce4,What is no pen wall painting?,1,6
0248ac8444b2355b0ffe,Hasn't Trump made good on all his campaign promises and the people who voted for him are rightly overjoyed as it is rare any politician actually does that.Isn't thatwhy the Americans wanted a non politician as President?,1,37
024b6eee50a571e5056a,Why didn't the United States intervene to save Jesus from the Romans?,1,12
024bf60a74e247a12cfa,"When reading about the ‘Hart Family’ tragedy, I’m wondering why same sex couples are even allowed to adopt children, and what can we do to help change laws to prevent those kinds of adoptions in the future?",1,37
024d44f2528064ddcbc3,Why do bold and open minded women get rich husbands?,1,10
024e2d114b1ed94a67df,"'Islam is evergreen worst religion', do you agree with proud in it?",1,12
024eb255e6a3bd2a79d9,What is the secular equivalent to religious people irrationality? What are secular people missing? There is something deeply wrong on both sides.?,1,22
024ec704ef32f3276d93,Why don't any Muslim girls like white guys?,1,8
024ef2fd6560916100c0,Why is Europe so homophobic?,1,5
024f241eb82a3f62bb22,Is Trump really bitingly anti-American in values and a sheep in wolf’s clothing?,1,13
024f9ed3fbe3a040fc80,Does 70 years of obsession lead Pakistani people to jerk off while fantasizing about Jammu and Kashmir before sleeping at night ?,1,22
024fd215076c1164a1d8,Why don’t Hindus feel embarrassment when they bow before man-made statues?,1,11
02501929f86da053db3d,"I have an IQ of 200, if that matters at all. I basically have a masters in quantum physics. Everyone is intimidated by me. Why don't I have friends?",1,29
0250c9bc57e98c24ed3a,Why are are Asians and Hispanics so invisible in America?,1,10
0251b5e98eb44c18dbac,Is it possible to send yourself back to the past by thinking on David Hasselhoff and wearing no red socks?,1,20
02533ef532ba5782bb1d,"Which is more difficult, trying to hold a factual debate with a Brexiter or playing chess with a pigeon?",1,19
025391a7789ee842045b,"I just watched an episode of the series ""Dirty Money"" on Netflix called ""Confidence Man"" on Donald Trump. How can 35% of the US people have voted for this clown, this thief, this con man?",1,35
025462bed9787447b450,How could America continue to slap on Russia's face when the Soviet Union even destroyed itself to please the Americans? How could Russia still try to please the Americans while they continue to slap on Russia's face?,1,37
0256baa3dfcb70a70e56,Is Justin Trudeau suffering from Islamophilia?,1,6
0257c616e30cc6419a75,Why has India been systematically murdering Indian children in Indian hospitals? Are Indian hospitals becoming a killing field in India in an attempt to reduce the Indian population?,1,28
0257f56548aabfb7c079,"How would you explain to an alien, why people who eat dogs are evil, but people who eat cows and pigs are good people?",1,24
02582397945e540abb41,Is the Global Islamic Movement using Islamophobia and fear of racism to infiltrate into and destroy the West?,1,18
025834c548b2e0f6249e,Does it feel good to have incestuous fantasies while masturbating?,1,10
025853f1f52115951b78,Is this the beginning of the end of the Regressive Right’s stranglehold in America?,1,14
025a459b8b9434460a57,Why are people so stupid thinking guns are the problem when clearly it's the people?,1,15
025a5262fc11d033c94f,"Why do Americans talk about gun control as punishing everyone for actions of a handful of wrong people when the point is that you too can become their victim? Since we can't catch those individuals, no one should own guns for collective safety.",1,43
025b55357270cb8b0eb5,"Why do trans women and drag queens parody harmful female stereotypes? Such as being overly dressed up, bitchy etc",1,19
025b7726a55443f744b1,How can stop this annoying Quora right wing trash?,1,9
025c6647feeafb20d507,Why do not most women like chivalry anymore?,1,8
025d46599e23bc834402,"Isn’t it one thing to tolerate homosexuality but another to be compelled to accept it? Can one expect 2,000 years of religious and cultural history to change overnight?",1,28
025d4704bb926db7c68e,Can an extremist Muslim explain why it's deemed acceptable to murder innocent people?,1,13
025e664749831cf70f9a,Is it true that you are a taco?,1,8
025f7ccacd2146d5f9a7,Why is there no development in West Bengal? Is it because of lazy Bengali or because they select lazy political leader?,1,21
025f8d18f509ce1868be,"Who killed more Chinese, Mao or the Japanese military?",1,9
0260bbbcc2df2bdd3d1d,Why do men always take the easy way out of a situation by lieing about anything and everything when they are in trouble?,1,23
0260f635a6bb77a221a1,Why do fucking furries exist?,1,5
026225fc01e91381a1c0,Is Saudi king Salman Al Saud the puppet-master of Donald Trump?,1,11
0262515a8adbadbcd35a,Do mentally ill people go to heaven?,1,7
02641318f9575d415f70,"Why is the UK too scared to declare war with Southeast Asian countries (e.g. Vietnam, Myanmar, the Philippines, and Indonesia or Malaysia)?",1,22
0264a45267c6d2937973,What’s your favorite kind of puzzle game?,1,7
02657d95f59d98c690e2,"If Jesus said ""Love thy neighbor"", why do prochoice Christians say Jesus loves abortion?",1,14
0265c385db51e9b2e6f6,What you will do if I kill and eat human because I have right to eat whatever I want?,1,19
0266f247d46329fb6022,Why are people from kasargod and kannur joining ISIS and wants to wipe out non Muslims?,1,16
02680f29a8ce87431cbb,"Morgan Freeman was accused of sexual harassment by 8 women. Who is better as a person, Donald Trump or Morgan Freeman?",1,21
02686fd5603c6dd2e709,Is vomiting a controversial racial issue? I submitted a question asking if Hispanics women vomited more often than other races. I only received insults and was called a racist. Constructive criticism is appreciated.,1,33
0268766a36d4922a62e4,Does Maine have any Christians left? What about Maryland?,1,9
0268806536dea4afe388,Do most Atheists find that life no longer has any real meaning or purpose other than perhaps material accumulation?,1,19
0268a724982da89fd4c7,Why do girls always think about love?,1,7
026a023449aee70a9488,"What do liberals think of the term ""libtard"" and what do conservatives think of the term ""cuckservative""?",1,17
026a0f5f827d73a4d04c,"My son is living on my property, but he is not obeying the word of God, and he does not speak to Jesus everyday. Should I make him move off of my land?",1,33
026a11ff78515f18d48b,Is Quora basically liberals helping others to see how wrong they are about so many things?,1,16
026a4f772e219102b4b4,Is yogi Adityanath more interested in spending crores of rupees in ayodya and drowned in celebrations than saving thousands of children dying in UP?,1,24
026da8d84659348ad693,How can I concern my cousin sister to have sex with me?,1,12
026fab41356d8280c2c1,Are Christians in India facing threats of existence and persecution due to the union BJP government?,1,16
027007e30ab216e20f38,Would you want your child to be transexual?,1,8
02701ebb687cdd54a411,"If wife doesn't flush toilet, is it a mental disorder always make excuses?",1,13
0270d9b51f5d2489c51a,Why is human evolution from monkeys to humans a lie?,1,10
027121f6b7f997c8e2d3,"If God or nature created men and women to be different, why do humans have to insist, yell, or shout that they are equal?",1,24
027155ea432ab65bad1a,Is 720 a bad score in NEET?,1,7
0271d1835a7de64d54aa,Why are sick people not able to digest the success of our loving PM Narendra Modi Ji?,1,17
02723f1d61dbd9f192ce,How did Iran's illiterate ayatollahs produce nuclear warheads and missiles?,1,10
027281abc7e7496e82b0,"Are transgenders living a lie, like if a white man painted his skin brown and claimed to be black, or a boy said he was a dog, or a 50-year-old woman claims to be a 5-year-old girl?",1,37
0272b138ef92a5a52013,Why do so many Americans say 'dove' (instead of 'dived') and 'snuck' (instead of 'sneaked')? It is surely evidence of the speaker's illiteracy.,1,23
02731bc8a2e42d6b3a75,"Why do all questions on Quora starting with ""Why do all liberals…"" sound like a fourteen-year-old who just finished reading Ayn Rand?",1,22
0274370259f469277aed,Why are people so judgemental towards people who were racist before racism became an everyday subject that everyone understands?,1,19
0274b50ceea166fee07f,Are the Chinese and Indians planning to take over Malaysia from the Malays and overthrow the Malay Rulers? Why or why not?,1,22
0274cdfb693648c6e251,Why do Malaysian watch Indonesian shity soap opera?,1,8
027548afc931a71bb243,"Why have white men, as a group, convinced themselves that Asian women as a group prefer white men to Asian?",1,20
02757865d44f871d6228,Would you fuck your own mother if you could?,1,9
0275de8c2c48fadf2867,Why do social conservatives use terminally-ill children like Alfie Evans as political props? Do they understand that these children are going to die of their disease process even if they get treatment in an anti-abortion hospital?,1,36
02773ec08624f84ccc03,Why won't gun control extremists focus on enforcing current laws instead of insisting on trying to remove all firearms?,1,19
0277a99c07f249330eee,Is the treatment of blacks in the US now similar to how Jews were treated in Nazi Germany?,1,18
0277bedc717326c03f35,What is the best way to teach my students to hate Bill Clinton for defeating Hitler in WW2?,1,18
02783abea2b9e5c9df8c,How much funding did the NRA give the IRA?,1,9
027a0a2fd3abd1ba6307,"How is it that Latino men from South America are considered very sexy and passionate, but for the Spanish men from Spain it's different with Frenchmen 'overtaking' them? How could the Spaniards miss out on this Latin flair the Latinos have?",1,41
027a0a9bfc4dd716b03f,"How IT IS NOT AGREED UPON in the MINDS of the public THAT MOST DOCTORS are CHEATERS of MEDICARE FUNDS, & THEY STEAL FROM GOV24/7 ILEGALY?",1,26
027b26dd3bb1b32854b6,Why do so many Chinese on Quora seem to be so negative about western countries? Why are our values and civilization so hated here? (Asking from Danish perspective),1,28
027b32039a31948c949f,Why is the US so good at brainwashing?,1,8
027c269d6fd4ca502af9,"If you had a bag of ""fucks"" to give, what are the criteria on which your fucks distribution would depend?",1,20
027c434ba6c815add493,Would Muslims have the right to turn the United States into a Muslim country if they constituted the majority demographic?,1,20
027d161ed63c258a2218,Has the term liberalism become the new version of censorship of thought and is a word to deceive the public?,1,20
027d65ac96a5f7a84370,What are some good reasons to be anti-LGBT?,1,8
027dba228b193617a7bf,Is Hindutva an ideology or a disease?,1,7
027eccfe8c7229dce5ca,Why do journalists never master any 1 skill?,1,8
027f7834c8ba9252deaa,Is the existence of Russia a hoax propagated by liberal SJW communists in an effort to derail the Trump campaign?,1,20
0280ee22a1fc7b37713a,"If girls can show cleavage in public, why can't boys show half penis in public?",1,15
02821ff591af75986646,Why couldn't the British bomb Germany during the daytime instead of the United States during WW2?,1,16
02828540065f591b2843,Why do evangelicals support Trump when his behavior isn't Christ like?,1,11
02833e45046cb46af5a2,Why do Indian Quorans talk too much about Bollywood actors and actresses? Are there no other Indian stuff for them to discuss?,1,22
0284cfe3eb263bb89e7a,Are idealists losers? (because it's what everybody makes it seem like),1,11
0286062cd1a560c2078d,"Say we were to concede that there is a severe moral contradiction between Islam and the West. How does a conservative rationalize the cruelty of sending a refugee back to their country, where they will surely be slaughtered?",1,38
0286b655f37764a9d0c2,"Why are there still so many gun supporters in the USA? The wild wild West is long gone. There are no more Indian attacks, the civilised nations have long banned them, and it's so clear they cause so much harm.",1,40
028751eb08b81ef8a27a,Why do progressive Democrats believe that the Federal Government should run our lives?,1,13
028808297c00a2598abc,"Why are there so many anti Trump, anti gun ads in Quora? Is Quora subtlety pushing leftists agendas just like the Msm?",1,22
02882cd13858edc55fb4,"Why sex is related to morality when it comes to women? I don't support promiscuity, but why men judge women who have had sex when they had a relationship or relationships?",1,31
02888964865f16594e2e,Why would you ask an Asian person about black people's feelings about Farrakan?,1,13
028966b0c2f049661631,Where can I download a cracked version of Bitdefender Internet Security 2016?,1,12
028a4a31acc5633b47d0,Is Quora biased about who uses the site? I have had my answers collapsed and even been suspended because I don't always indent when I copy and paste from the Bible.,1,31
028ab03d0ca82d408e9a,Some of your Quora people are either very anti Obama or pro Trump sadly. Why?,1,15
028bb51df5fa4845ac75,Why does it bother Jews that some people think they rule the world?,1,13
028bd2130ff71b9b39b6,"Why do people tolerate it when cats torture their prey, yet get all worked up over a human exhibiting zoosadism?",1,20
028c5ddb502a3a4a61c9,"As a libertarian, what would you like to tell Republicans?",1,10
028d6a5195c37eba026c,How can i stop Quora from sending me 5 billion questions about Marvel-movies? I don't watch Marvel-movies.,1,17
0290e1531680fd026d92,Do Mormons really believe that if they are faithful they will become gods ruling their own universe? Are they going to repeat on those universe the same crazy evil system that we have here?,1,34
029117f0fc4c5511080f,Which will be a better man: “Chopper of Republic of Anzakistan” or an “Asian knifer”?,1,15
0292ce3a91602125d0ec,"M gf's family are Waris (Brazilian cannibal tribe). My question is, what's the best way to prepare human meat? I have to prepare/lead a family dinner.",1,26
029336e3d4c20f93337e,Why are there at least 19 stories about Turkey in this issue? Is Quora a Turkish propaganda outlet? I am about to cancel my subscription. It's obvious Turkish people are planting questions so that they can answer them any way they like. Nice gimmick.,1,44
029361f351ab9af80877,"When somebody is voting for Donald Trump just because they don't like Hilary Clinton, what does it say about them that they prefer a bigot?",1,25
02937fe418c461d8e186,Why do most Muslims judge other people by their religion first?,1,11
02950dde4d2de07dd1b9,Will you fucking unsubscribe me right NOW?,1,7
0296aff8dd0f514917a7,"Brahmin girl, Muslim girl or doctor girl, who would you marry irrespective of their character?",1,15
0297297c20b35a4ca4c1,Is it true that a true Muslim can never be a good human?,1,13
029746220ec5be3e2184,Why has Apple abandoned personal computing?,1,6
02981bee78721ee3bf0c,What is a relation between Muslims and terrorists?,1,8
0298b634b2671b1faab3,Why is China detaining the wives of Pakistani nationals and sending them to correction centers?,1,15
0298d222156ad2f0bc36,Why is it so that most of the Malayalees in the world learn foreign languages much faster than any other native person?,1,22
029a9c1bb7543096e6bd,Why do some people get angry when Palestinian terrorists get shot? Don't they realize Palestinians crave martyrdom and WANT to die?,1,21
029b0234787b2cd6d229,Should H. Clinton go to jail for financing Russia in the propaganda during the election. Lie about Trump doing business their leader Putin she sold 20% of USA uranium?,1,29
029b27d1c774dd36c40d,Why do Indians not gives a shit on Pakistan?,1,9
029bac11a6704d50e5c1,What does Robert Mueller think of the fact that the House Intelligence Committee finds no evidence of collusion? Does he think at all?,1,23
029cd0f1c3829c83b8c0,Is it true that women in reality don't want sex? Do they just pretend to want sex so that the men they want to entangle think they are hot?,1,29
029d9c94652a01485a85,Do liberals believe that pleasure about anything is always healthy?,1,10
029ddd74ffe2dadcb47b,Is it really animal cruelty/abuse if my dog has sex with me? Is it abuse to me? He is an adult Corman Shepherd (3yo) and does not seem hurt or bothered at all. We are both fine and happy after as well.,1,42
029e12447aee91d6b41d,Why IAS officers are one of the strongly hated community on Quora?,1,12
029f344849ab8b71dde3,Why has Britain not had any more prime ministers since William Churchill?,1,12
029f5350e6f851ea2263,Why do blacks ruin neighborhoods?,1,5
029f77aa19abec6a1525,"Why are our American Indians (Cherokee, Sioux, Apache…) are so suppressed in opportunities in their own mother land?",1,18
029f9c3d65c827bf77bd,Why do all Balkan people hate Kosovo Albanians?,1,8
02a034c927549f4bbcd4,Why do women smell worse than men when they fart?,1,10
02a213c6f9ae0be807d2,How often do vegans bathe?,1,5
02a272f0e36b79653d0c,"Why should I get mad at Russia? No matter whether Trump or Clinton got in office, Obamacare would still be broken.",1,21
02a2ee19cd0a103282ae,Indian culture says that we should not beat girls but when its intolerable should we use our hands?,1,18
02a41246bd49ea6835d2,Will President Trump not only make America great again but maybe also the world?,1,14
02a46fc1de23092d19e8,How can I scuduse my sister to sex with me?,1,10
02a4a81f66454a694280,Why were we so worried about the Jewish genocide but never stopped the genocide in Rwanda?,1,16
02a73b38987f50416302,"How do radical feminists propose to ensure the survival of the human race if ""All PIV sex is rape""?",1,19
02a87c54164f75169ce0,"If the trolls had not invented atheism, would Hollywood have invented it?",1,12
02a89e3eee3516d78f48,How did astronauts survive the Van Allen radiation belt melting their entire bodies?,1,13
02a8bac0eb921e5a432c,"Do any moderate democrats still remain, or have they all been shouted down into submission by the liberal progressives?",1,19
02a9ac28620ba21bbbcd,"In Islam, why does god want people to be sleep deprived? (fajr prayer times)",1,14
02a9d4b5eb9d91dc162e,Why does China always threat other countries? Do they think they are smarter than others?,1,15
02a9d5074ceef06b00b6,Are Albanians more racist than other people in the region?,1,10
02a9d74fc126ddf8b941,"Will I be considered a traitor if I don't watch Baahubali 2, or an anti-nationalist if I missed the first part?",1,21
02aa1ac365531d025886,Do all women tell lies?,1,5
02aacc6a2db4325b4788,"After America nukes Russia, how will it clean up all the dead bodies afterward?",1,14
02ab015cc81c2b3190ad,"Why is the US (particularly Obama) reluctant to interfere the Middle East chaos (Syrian Civil War and ISIS) which will affect its oil supply, just like it started Gulf War?",1,30
02ac2e75a91700d8476b,If Trump was waterboarded would he be able to tell the truth?,1,12
02ac6e335844500c8bdb,"Why does the Jews not given a part of Germany, taking into consideration that it was the Germans who exterminate them?",1,21
02ac76e08d92c5aaabc9,Why do New Englanders dislike Connecticut and feel it's not part of New England?,1,14
02ae698a9b5ea2f7a121,Why do girls like kicking boys in the nuts so?,1,10
02b0b102dbe7add3769c,Is it true that the Israel Jews become cruel with Arab Palestinian because of the unfinished revenge of the Holocaust in the past a few years ago?,1,27
02b1d9dd2f848cde7f61,Why are black people awesome?,1,5
02b36aeac687c47328b6,Why does girl play with boys feeling?,1,7
02b3f7b67a69df163c3e,Why do guys treat women who are good to them like crap?,1,12
02b3f92e78593f4839e5,If Islamic slavery was not race based why do people say Arab Muslims are more racist than white Europeans?,1,19
02b40d32620d1a745b80,Is it true that Mainstream Media are trying to normalize pedophilia?,1,11
02b4fa1181b9cdcaf4ae,How do I masturbate by sitting beside a girl without getting caught?,1,12
02b5511544a332649212,What are the skills that makes Americans more successful than Indians in all the sectors?,1,15
02b6acf1797056345bd5,Are Donald Trump supporters the least educated folks in the United States?,1,12
02b73112e6fe441b9777,"Which to Democrats dislike more, white people or Israel?",1,9
02b80be7caaba801d5c9,Should Donald Trump have sent planes or ships loaded down with pallets of cash to North Korea like Obama did with Iran?,1,22
02b89ccf8b454385a7a9,Is there a catalog of everything in the Whitehouse to make sure the Obama's don't steal anything when they leave?,1,20
02b91eb48b258eec7a1d,What is below the underworld? I found a tunnel that leads to space below the actual underworld.,1,17
02b93036e8bf70443a97,Why do liberals want to turn America into the socialist shithole known as Europe?,1,14
02b9e778dd6bab568e79,What if every black kid was conceived in prison?,1,9
02bb33b6a2dfe6f824f6,"In 2000 years, will the diaspora Palestinians be considered indigenous to Israel/Palestine (displacing the Jews), in the same way that Jews displaced the Canaanites 2000 years ago?",1,27
02bb4d6ccff20280f351,You’d have to be mentally ill to be a conservative. Does this mean we can cure conservatives to make them liberals?,1,21
02bbf84074a1e8d136c4,Why do many westerners neglect morality and think homosexuality is right?,1,11
02bcb3e7dea6806efa54,Why do Asians get great grades but Filipinos seem average?,1,10
02bd029bacadd9a4190f,Does Kim Jong-Un have ties with the North Korean regime?,1,10
02bd2b899583bd84e28b,Are Narendra Modi and Mohan Bhagwat gay?,1,7
02befc4600d4adfc9a19,"How many Europeans did the Muslims kill in battle, murder, enslave, and kill by starvation?",1,15
02bf1092c73dd035fa1c,By which act a girl from OBC (non-creamy layer) be eligible for reservation after marrying a Brahmin (OC) boy?,1,19
02bf64f79ca95be91746,Why are tenured professors such jerks?,1,6
02bf790fe55ce2521370,Are Romanians and Bulgarians the most hated Europeans in Western Europe?,1,11
02c1db26ee0c5968dcdd,My penis is stuck in a washer machine. How do I get it out?,1,14
02c310d26695393d3356,"Will something be done about gun control? Is it not stupid that citizens are still allowed to buy guns for ""protection""? To you who agree with gun control, what can be done about the people who can’t use a gun for the right purpose?",1,44
02c38908e0e7dd108b13,Why do white guys prefer the boobs of a woman rather than her buttocks?,1,14
02c3daeaee8e75389cb6,Why do millions of people leave the comfort of their homeland as first class citizens and migrate to the U.S. to be treated as a minority?,1,26
02c4e3f13802f56502fa,How come 100 million Chinese were enslaved by 1 million Manchus for 300 years?,1,14
02c4e7f823afbac6c002,Why do Indian men like western white women who wear very short and revealing clothes?,1,15
02c533111caa63f85320,Why Hindus are not considered a potential vote bank?,1,9
02c732c70966e12d6604,Why does Hilary Clinton dress like a man?,1,8
02c78c5dad1ca2d5e5c9,"Me, my son, my daughter, and husband will wait till there 18 to have group sex. Wired or what?",1,19
02c8aaaef2a0d26ff425,What would happen if I am 5 inches deep in your mom?,1,12
02c8f25e1b76bfe6e348,Are American CIA planning to kill Kim Jong-un on the pretext of meetings?,1,13
02ca06e96f75bec1674d,"Why Indians are not acting as citizens and questioning the govt., can we afford to become fan of politicians?",1,19
02ce4f6cbe72db493c8a,Why are the specialized high schools called segregated because its majority Asian but Boys and girls high school is not called segregated when it is majority black?,1,27
02cee0fc8eb909cad547,"Why does Ali Khani think he deserves to be called ""ruler of the world"" and all that if it's definitely Barney and not him?",1,24
02cf5af9875611fb6191,Why are most Tamilians unprofessional and sychopantic?,1,7
02d0f4d717b4ddb5c505,Is it wrong to want to finger little girls assholes?,1,10
02d16540abb2265c9de0,Why do so many Japanese women/girls of all levels of perceived beauty take a role in adult movies? Seems at time virtually every female in Japan is/has been in one!,1,30
02d2100fa562b6320995,How do i get idiotic trolls to stop editing my question and making it sound more stupid than it originally was before,1,22
02d386ac35c4af014740,"Why do Hong Kong women expect so much from men, yet provide little or no intimacy/sex in a long term relationship?",1,21
02d421a477f38d6deaa9,Have you built a castle out of children?,1,8
02d521d39dac6f6f7294,Why is the leftist anti semitism benign?,1,7
02d559d602a0a5612f74,"Whenever we missed a dose of ephedrine, could we take 2 doses at once?",1,14
02d76bf6cf6363828263,Why are people on Quora against religion/ theism so much?,1,10
02d823e925cabcfe3862,"How long will it take for the Russians, Chinese and Muslims to be advanced enough to be able to handle democracy?",1,21
02d972f351a9d2cfd8e4,"Do Korean women more good-looking than other East Asian countries like Japanese, Chinese, Mongolians?",1,14
02da5010adda61d8e189,"A devote Catholic woman went and asked my gay friend why he ""sleeps with men"", should he rape and murder her because her question made him angry?",1,27
02dc0706e2055463ec0b,Is there a way to delete Jeff (Dumbass) Dunham from Netflix? THIS IS IMPORTANT OMG,1,15
02dc352bf2e236ae4b9a,"Can we extend President Trump Sh** hole list to add following countries? Afghanistan, Mexico, India, Iraq, Bangladesh, Pakistan, Thailand, Vietnam, Israel, Romania, Hungry, Brazil, and Yemen?",1,26
02ddf2a1b2a453b0dfe5,Are you a conservative on Quora who is being censored and threatened to have your account shutdown? Is the left really totalitarian?,1,22
02de9f010c2731355381,How come Danzig was awarded to Poland when almost all of its inhabitants were German since time immemorial?,1,18
02df39223c58bfaa2757,How does it feel to be an American knowing you are a glorified guard dog and slave to European masters?,1,20
02df4093ff3f6565dcd4,Is it true that Africa is colonizing the world? . I read somewhere that a bigger % of whites have black blood,1,22
02e12b811b5c7117f141,Why can't men expect women to be straightforward while women expect men to understand their kind of sign language?,1,19
02e213ae940d28f0ccdd,"Could the solids collected from urine be used in baking bread? I've wondered if, at family dinners, men could provide and enjoy with their in-laws with such an item?",1,29
02e2487723964f287b1e,Does America need to put hardcore Trump supporters in their place harshly to ensure the country can begin to regain respect they lost us abroad?,1,25
02e2954bcdfa043d6bd3,Should I express my sexual feelings about my aunt to my aunt?,1,12
02e350ad1537818ef847,Why do some people in the north feel that they are more Indian than those in the south?,1,18
02e3efb0bebb212e211c,Isn't it a shame that Indian PM was a chaibala?,1,10
02e60e2ef05f8a3e8d56,Why is rape a crime for the most part committed by men? Why are there so few raping women?,1,19
02e63733166c38bac4d2,"Why are fraternities hotbeds of drunken debauchery, misogyny, rape, addiction and general degeneracy?",1,13
02e6dc133888c8751d72,Should we kick North Eastern states out of India as they look more Chinese than Indian?,1,16
02e8c401897412fbd452,What happened to Obama the Messiah?,1,6
02e913f9630f762c0051,Why do feminists feel so inferior?,1,6
02e993b79c27501373e2,"Why are loved ones so upset when someone commits suicide? Seems like they should be happy for said person, they are no longer in pain.",1,25
02e9a96fd1f5718360e8,Why is Allah referred to as a pig by Muslims and deny eating pork?,1,14
02eab2c7dfb526914243,"Can Modiji restrict his ""Achhe din "" only for the BJP supporters? We, the normal people, cannot handle this much happiness.",1,21
02eab47667636e0b61df,Why do atheists worry so much about religious people's life after death when they don't believe anything in life after death themselves?,1,22
02ec548eef667ef959d8,Why are Australians not formal?,1,5
02ee4bc85e8a70508ec0,What should I do if ive been touching a 13 year olds penis?,1,13
02eecd9c459c733ed362,Why should you bend down and sniff my ass?,1,9
02ef5ceda54bd9dafbf4,Why don’t Democrats believe in self-reliance?,1,6
02efeac957691f53b022,Why does NPR have so many Jews on staff and over do Jewish stories and interests?,1,16
02f07f4f0c06324282cb,What is wrong with Indians on Quora?,1,7
02f181c6883ef894e5a3,How did a practicing Muslim become president?,1,7
02f1b330d603832a29a9,Do true pastafarians look down on the plebes who purchase dried pasta?,1,12
02f20d6ac7e6aec3c7be,Why do Tagalogs look down on Bisaya people?,1,8
02f3129dfec1bda761f1,Is China where Victoria’s Secret goes to die? Did you know that the Victoria’s Secret fashion show is turning into an international media fiasco?,1,24
02f4e1505e4d012b3ee5,"Is Indian PM Modi keep his word? If not, is it because he didn't have a spine as well as single father?",1,22
02f5e8c7acd766a96689,Are there some variants of 'gay Google' which prioritizes gay related content?,1,12
02f7b1ddcc13f6076b8c,Why don't veterans just get over heir PTSD and start functioning like normal people again?,1,15
02f8c08bdbf357be6496,Is it possible that all the supposed psychopaths on Quora are really just narcissists looking for attention?,1,17
02f8e9169f05d4507b0a,How come there are so few whites in the NBA? How come white people cannot play basketball? Why?,1,18
02f9d45c7641d19d9a04,Why are NIFT girls so hot?,1,6
02f9ff850ba8b7f7d873,Do Brahmin parents tell their children about the atrocities they did on Dalits in the past or they distort that history and twist facts to brainwash them?,1,27
02fad72a919ccadfe366,Why are Brahmins trying to break up India by diving people based on religion?,1,14
02fbe18f312d396d6bb3,Does God not want the races to mix?,1,8
02fcf520b8959078d01f,What can be done to get Trump out of office? He is a disgrace.,1,14
02fd5a70dd2b7c704180,Is white color the same as black color?,1,8
02fd5a9cc033df961845,Why do British men have have feminine features?,1,8
02ff3cc431599e54a8d6,Do hijabi women realize they draw attention to themselves by looking like bald potato heads?,1,15
02ffcd038d4cc64c4013,"Why do European citizens consider it acceptable that the rich and politically connected can protect themselves by any means they see fit, but you yourselves cannot?",1,26
02ffe7768f7877aedc9e,Why unmarried women cry alot?,1,5
03006a77d7a5bfd1155e,"Has anyone captured any of the irrational, annoying SJWs, such as trigglypuff, to study brain function, do lab tests, and observe their behavior while inside a cage or pen?",1,29
0300e84176657ab7237e,"Why is Game of Thrones the worst T.V series ever created, which depicts women as sex objects? Do people love watching such kind of nudity without gaining any useful knowledge?",1,30
0301c00bcad3ba3d4ba6,Why do Tamils fail to see the damage Dravidian parties have done to their psyche?,1,15
030413c518fdf8690668,Why are Americans so thin skinned?,1,6
0304501941f7099cb0f2,"Why there are so many people ask questions about Chinese and China, don't they konw it's impolite to put forward questions with bias and prejudice?",1,25
0304568fa2c85907bc50,How could Hindu sages invent the internet centuries ago?,1,9
0304ab9b9490e48d66bc,Why majority of business class Indians do not follow the so called business ethics?,1,14
0305794ee178c3e81d3f,"What do you think is the ratio of influence (!) of unqualified scumbags, who never saw a university from within, or got within a mile, on Quora and the internet vs ordinary people with a a qualification and education (I think about 9:1)?",1,43
03089f0dd0ee17dccc96,Why can't a girl always stay with her parents as a boy can?,1,13
030965474f4267409146,Why are people from Rawalpindi called Bakrichods?,1,7
